text,label
I have seen a guy who cooks muffins.,0
first off learn how to ask a question then you might get a correct answer!!!,0
But to hear about the fastball special......well I think I just creamed my pants hearin it.,1
my husband and i walked out of it because it was so boring.,0
I am my favorite singer lol.,1
go to yahoo type in free trace adkins music jthen enter,0
I know and i am going to kill all the sharks.,0
Tough call ... those are both really good shows.,1
Ugh i cannot imagine that guy as james pond.,0
not like kurt cobain or taylor hawkins.,1
Ive only wached it once and its ok.,1
do you get a long well?,0
he wears thongs adn the way he stands!,0
Did you actually watch the movie??,0
I saw some pretty good stuff on Oh-Yeah.,0
I can tell you that the American t-shirt that he's on says What R U Lookin At?,0
Newer questions get more activity on Yahoo!,1
"hulk for sure...he can go ballistic and without any reason or logic...plus, isn't colossus gay now?",1
"Do you really have the time to go thru the list, I wonder?",0
And its not all hip hop that does it either  Country Rock Classic Rock  List Goes on,0
"Bon Jovi, have a nice Day",0
"No, but I like that chick Amber Tamblyn (spelling)",1
"not me, but if you hum a few bars.....LOL",1
GO TO GOOGLE.COM AND GO TO MOVIES MUCHACHO SOLITARIO,1
An hour of my life that I will never be able to get back.,0
the doc on the show called them puppies.,0
GET LOW BY LIL JON AND THE EAST SIDE BOYZ,1
If you do can u get my pants for me!,1
*drools* I love me some Chris Daughtry!,0
I mean the way he treats poeple is just wrong.,1
itz called Mamacita i luv dat song so much,0
yep just read where sutherland signed for 3 more years congrats to ya,1
it seems corny to me so im not watching it,0
"Anyway,  I hope this clears things up for you.",0
"He beat an actual walking, talking douche (that's Trey and Matt for you.)",1
i just thought it was a movie that sucked,1
i work at one and some people actually tried to steal the Star Wars III poster.,0
I dont know i recentlu fell in love with a girl and i cant exploaine whylll,0
"I saw a photo of her when she was like, 12 and they looked like that then!",0
She was good but she was a one hit wonder which isn't bad cause people still ask about her,0
I think it'd be funny if he worked there for an episode.,0
exercise and eat well for the rest of your life.,1
Need to download video songs for the ipod?,0
Dude just because your paranoid doesn't mean that they are NOT out to get you.,0
someone gets hurt and marissa stands there with a shocked sad look on her face.,0
"ok. save the muck throwing for myspace, okay?",0
"im not afraid of clowns, but i dont see the big deal either.",1
it doesn't have a rain either,0
I'm not saying that she's ugly though.,1
i wouldnt know but you should do it because daria was awesome,1
nothin personal  And Tessio was always smarter,1
WELL HAVE YOU ASKED ANY CRUDE ?,1
"the movie has its scary parts , especially if you babysit!!!!!!!!!",0
"I thought he said come here Watson, I  need you",1
Darby O'gill and The Little People,0
its lean wit it rock wit it -dem franchize boys,1
here without you by 3 doors down?,1
it's so many i cant count it!So sorry...,0
DOWNLOAD IT AND GIVE IT A LISTEN.,0
no because i go to school,0
"Look, the pharmacist says, if you can't afford to lose, you shouldn't bet.",1
or you may try eye drops :),0
buzz me back i can pick up u too!,0
I'm not sure...... What's his personality like?,1
well if you want to chat with someone download yahoo messenger.that's what i got.,0
hope kaali maa showers her blessings on u. jai kaali maa!,0
It's fun to see what everyone is up to,0
But they are definatly not country.,1
It is just so campy and the plot lines are just so ridiculous.,1
Have them both on CD now.,1
some stuff with some people we be doing some things,1
Lean Wit It- Dem Franchize Boys,0
i think that amy lee is goth/punk georgous and jojo is a young girl cute!,1
do u mean the number of your fps on your video?,1
"Check imdb.com, it will probably help!",0
"The woman giggles & replies, Well it must be broken then, because I am wearing panties!",0
"(ends) if you find out who sings it and the name, please let me know.",0
But maybe that is just me being a synic?,0
i know im distantly related to him.,0
carry underwood: THE country girl from american idols!,0
"hey sunday @ 9:00 pm, thanga veittai is brodcast, on suntv atleast in india like that....................",0
from johnny mathis to culture club i love the oldies.,1
no but i sometimes listen to Blach Eyed Peas,1
try michael buble  he is AMAZING,0
i agree w/ bubblegumluv... luda rocks.... snoop sucks!!,0
"- At First Sight/Return to Me (Comedy, Drama, Romance) Buy Now!",0
"i dunno, why don't u go ask him?",0
"I can give you drugs...  And what I certainly can give you, is house!!!",0
It's a different sound..not the same old stuff you hear on the radio over and over again every day.,1
You mean..... 2 all-beef patties special sauce lettuce cheese pickles onions on a sesame seed bun?,1
I'm just saying  when all they are really doing is arguing with me...drives me insane...,0
A Banjo on My Knee - 1936 ?,0
im counting down i have 15 days of school left yayaa,0
"E,  Ya, I saw that last night too, and I had no idea what I was missing.",1
We've Got A Good Thing Going   05.,0
if u dont have an mp3 player you can just ignore it.,1
"the porch swing you suggested has kept us up late on warm nites, thanks :)",0
but i can find out for you.,0
"If you haven't seen it yet, I highly suggest it!!!",0
Artist:  South Park Mexican Album:  Never Change Title:  I Must Be High,1
"Oh, and, I learned Smoke on The Water...but I play bass.",1
listen to his music then and now and forever.,0
now santino knows what mistakes not to make...,1
Lot of info there about all your favorit actors/actresses,0
Unchained Melody by The Rightous Brothers,0
"Trina sings the hook, but it's Nas's song  look under oochie wally",1
"Prison break, the show is awesome!",0
"At least I know other people like Napoleon, too!",1
look for sony ones there very good and zen,1
he is a hand some arabian singer but sings in english,0
it's not bad it's a very good poem.,1
How could I let you go?,1
anything by chris brown cause im his wife,0
"Definetly, i'm a virgo, and i m smart and hot!",1
I even found Shooglenifty on here!!!,0
"(left side, below the big squares) *Good Luck*",0
No but that would be pretty funny to see!!,0
it gives step by step on how to download.,1
"(the pic will come from the web)  get some drawing pencils, and other stuff",1
just go to this link below to keep track,0
The Sex pistols make me sick...,1
it feels like it needs more depth and its a total anti climax,0
"Yep, but not with iTunes as you would have realised.",0
For that you have to ask othars,1
GET IT OUT OF MY HEAD U DAMN PEOPLE!!!!!!!,1
"Hi,   Here is my favourite  Had my laughing every time I sung it!!",0
"?....hehe, just for my 2 points.",1
nikki lies about where she stayed when wasn't home.,1
try searching la ley instead of beto cuevas,0
Crazy kid and Ruben S from Phoenix!!,1
try one sweet day from mariah carey that always touches me since my dad passed away,0
i personally think that tim burton's movies are pointless.,1
"Hey try it out man, Metal Black is good.",1
"(left side, below the big squares) *Good Luck*",0
that is why i have seen them all,1
"ebay the bastards or shoot them with a gun, the records that is.",0
Theme (from Radio Disney) / Disney Mambo #5 (A Little Bit Of...) - (with Lou Bega)    2.,0
niether celebs aren't ruling the world,0
"what the hell, i would pick green day!!!!!!!!!",1
after all the fees and crap about 120 a ticket for paul mccartney...it was worth it,0
Silence Becomes You  That movie was SOO weird and twisted!,1
is he laughing at your question right now???,0
"i'm probably coming off as a gay-basher, but homosexality is flat-out WRONG!!!!",0
"A police reunion would be hellacool but Sting does whatever he wants pretty much, he's a control freak.",0
this is all i could find,0
"hm... well not really, he sounds way to manly to be gay.",1
"having a blast, its saturday night...what eles would I be doing?",1
( I luvs Charlie soooo much!!! ),0
"I kind of like his new song, but he just seems like all of the other wanna-be singers.",1
no but once I saw a monkey j'ing off at the zoo and it squirted all over the glass,0
but at least i can go 2 da beach and see my hunk-o-spunk boyf!,1
thats wat id like to know!,1
findin 2 big fat biker fags having sex in the bathroom,0
"Hi, mine has 17 CD's and it is about 21 hours long",0
the girls in that maqg are so skanky.,1
but when guys come in the pick on her and call her shovel face.,1
"I gave a friend my $10,000 truck last year...God blessed me, so I could bless my friend.",1
"people are obsessed with Fergie, she is a little fat.",0
tic-it master or go to 91.x.com or 94.9.com,0
no personally I'm tired of beyonce!,0
"I guess if you really think Paris is stupid, she must be doing a good acting job.",1
AND WHY HASN'T ONE NEWS STATION ASKED THE REAL HARD QUESTIONS AND STAYED ON THEM UNTIL THEY ARE ANSWERED?,1
never heard any thing close to them lyrics,1
yea u a slut slut slut,0
I can tell ya........just one second........lol its coming up!,1
when we finaly found out who stole her  6 months later.,0
Asked him if he had children!,1
"Here in L.A. there are Talent Temps with clowns, etc.",0
That sounds soooooo funny right now... i'll keep this on my watch list cuz its juicy news.,0
dont use kazaa it messes up your computer.,1
Lol Just kidding..and btw rhihannon is ugly.,1
I only know that Emma Thompson plays her in the recent movie...other than that...couldn't tell ya.,1
This movie stunk so bad it curled the hair in my nostril!,1
it was sung at the real woodstock.,1
Google it type: script v for vendetta  then you should get a bunch!,1
"Fried Catfish, Oysters, Shrimp, Hushpuppies, & Cole Slaw & Baked Beans  Drink:  Sweet Tea Desset: Peach Cobbler",0
A Girl Like You - Edwyn Collins  4.,1
any song can be turned dirty if you have a dirty mind.,1
"you could talk to me, im also a fan of green day:p",1
I'm going to see it opening night!!!,1
She was in baby boy with Tyrese.,0
"be arond him more often and slowly show him signs tht you like him, if he flirts flirt back!",1
"(left side, below the big squares) *Good Luck*",1
"Yes it is reanimation, and I too Love Linkin Park!!!!",0
I don't have a favorite song.,0
Jake said what did you really say?,1
"I also like Owen Wilson, he is funny and Hott as hell!!",0
warrick and nick rock my sox,1
Play the game then you won't need to see the movie.,0
what you could do is get a life!!,1
L.  W hat I s T he N ext L etter......,0
"You know K. Federline, seems totally worthless to me, I mean I couldn't care less about him.",1
My Ding-a-Ling was the only Berry No 1 hit,1
"Yeah, but I'm not supposed to excerise.",1
She didn't have much luck with marriage.,0
let her beat me with the cane.,0
because studios have run out of good ideas.,1
coz Lobo had eaten them all,1
didnt wacth want to but dont have time,0
"None, spooky movies with dolls as the lead scare me to death, won't watch them.....",1
Now im waiting for the right guy to TAKE ME AWAY.,1
i guess that means u always smell good,1
"Yes, I think she us a total ****.",1
"No, not for more than 2 years....  :)",1
"type the lyrics you know into your favorite search engine like google, excite or yahoo",1
Chris or Taylor (I wanted Mandisa to win),1
does anyone not remember abba lol,1
I Love Taylor but I do not want him to be A.I .,0
I like her Whenever Whereever song better,1
i love being part of myspace.,0
There are so many which u ought to laugh at,1
Go to sleep and dream about it!,1
"Scary Movie 4 sucks, not funny but boring.",0
not even with a gun to my head!),1
because i havent been able to get ne soap to remove the odor of ur taint.,1
what do you want to download,0
if you cannot find that cd then make sure u contact creative to get one.,0
"all good answers to me cept y, cause u can see it.",0
a man walks into a bar,1
if i are really gunna do these then good luck and i hope it turns out well!,0
Now rock has no... soul (dunno how to call it).,1
Took a look on the internet but couldn't find it.,1
If you really like it though--the first season just came out on DVD so you should check it out!,1
I've found movies on there that i've been looking for for years.,0
"Yep, they do pretty good music and are not selling it with their bodies!",0
Yep he is hott and he Great at singing!,0
"i know this... but i can't seem to remember also... ggggrrr, somebody must answer this, puh-lease!",1
"I thought it was like a cartoon or something, obviously not.",0
as far as i know it still is ...............its on after 7th heaven i do believe,0
just remember don't choke your bat to much.,0
in the reign of hulk hogan and bret the hitman hart and andre the giant.,0
"The beginning of rap, funky cold medina...",0
he calls me Eames cause im just like her.,0
do_i_look_like_aaron@aaroncarter   try dat 1 out just might work ?,0
no idea why dont u ask dot!,1
"file and burn it to a cd, then send to radio stations...goodluck!!!",1
ya know you got to be specific,0
It is Green Day not greenday....and I do.,0
here is a pretty good site... works well for me,0
not as long as I am around!,1
you can use limewire or even imesh but i think limewire works better.,1
"hoopz rocks, he's got that thing going with his tongue, betach he'lll be picked",1
Dana Carvey would've rocked as Ace Ventura too,1
Leave the crazy stuff like coke and what's that stuff?,1
www.mp3fusion.net is where you need to go.,0
how old u cause you watch soething from disney but hollywood i guess,0
I don't know what Wil will think!(lol!),0
he's mum about his so-called friendship with nicole kidman.,0
"Yes,he is-but I don't think he deserves it!",0
8PM EST until 10PM EST on ABC.,1
AND I WISH THERE WAS MORE!!!,0
i could live without her singing,0
"She out with that new song, Torn, that is hot.",1
who cares...friends & family was lame-o,1
I'm your huckleberry...doc holiday in tombstone,1
Either way I don't like that channel.,1
Silver Surfer because he has the Power of Galactus!,1
yeah the question before this one on the choice board,1
i dont know his email but i have a way to talk to him just goto that web site,1
IT DEPENDS I SPOSE ON WETHER SHE KNOWS U LIKE HER OR NOT?,1
"Cheat Trophy  While playing the game, press L1, R1, Up, X, R2.",0
i love it u have a problem,0
are full of linkin park type stuff and nothing for people who aren't pimply teens.,0
I listen to it all the time!,1
i love pretty ricky... thats all i got to say.,0
Britney spears hit me baby one more time,0
the color was unbelieveable and the shape OMG!!!!!,0
he doesnt play that sort of music.,0
I HAVE JUST JOINED A MUSIC CLUB CALLED YOURMUSIC.,0
do a yahoo search for a specific product...,0
i look though the yahoo search,0
I didn't like Bucky but he went home so that's good.,1
I can't see them going more all out.,0
i just wish i would have grown up in that era.,1
THE MALE COUPLE.....THEY ALREADY HAD THEIR......PACKED.,1
I thought you said your dog didn't bite!,0
they sing in the CD of Narnia,0
Sweet Child O Mine by GNR).,0
"some say the purple one cos they hug alot  yup , they even have the us version callled booobah",1
OMG  Blood coming from the ears!!,0
Original Sin .... Antonio Banderas and Angelina Jolie.,1
Since we are talking movies.....Ill agree with John C,1
it got the old heave ho,0
that is the point of the show after all.,1
i really don't listen to latin music but i heard them twice and they really sound good.,0
I'd love to see Aras go.,1
"Hail, Hail, The gang's all here,  And it good-bye to all the rest!",1
i dont know but i luv that show!!!!!!!!!!,1
Break It On Down - Flii Stylz & Tenashus   9.,1
yea i got one... get a fu*kin life...,0
- Home Alone                                        (Pizza delivery scene) 5.,1
"Yeah, want me to do a little softshoe for you, massa?",0
Q: What's Pink & Fluffy A: Pink Fluff  Q: What's Blue and Fluffy?,0
she is the biggest fake I have ever seen.,1
not there yet but hell bent on going and getting the fuck out to,0
It's not the best rock band ever!,0
"haha, dirty but that's the way it goes.",0
i like 50 cent more than jay-z because he sings much better than jay-z.,0
GOD STRIKES PEOPLE DOWN FOR THAT!!,1
Iron Monkey I & Iron Monkey II...,1
DO YOU KNOW HOW MANY KIDS GET AWAY WITH GETTING IN WITHOUT HAVING ID'S CHECKED ANWAYS?!?,1
"You know K. Federline, seems totally worthless to me, I mean I couldn't care less about him.",0
"I said, It's what I have in my pocket.",1
a word that means the same as anouther word,0
are you a big harry potter fan,0
i dunno if she is in jail cause i saw her in a hair magazine a few weeks ago.,1
He played hockey with me at Pottsdam back in the 80's.,0
placenta is best with cheese melted on top,0
metallica master of puppets t shirt,1
Just think what a neat freak he must be!,1
"No If's, And's, or But's about it...",1
are they really heavy and whats the best album to get?,0
"Awww yeah yeah, Move it yolanda, aww yeah yeah, you look so fiiiine.",0
Perhaps a paper on why IT COULD NEVER HAPPEN!,0
im still reading the book though,0
"uh you got me and to be more specific, i really dont care",0
she knows how to keep children in line!,0
And anybody who listen to them over howard sucks also.,0
"nobody goes there any more, its to crowded.",1
Did you know hes Half White and Half Black... hahaha every1 knows dat.,1
when im bored i get on the phone,1
"Collin Raye (with Susan Ashton), song's name - The Gift",1
at this moment by billy vera and the beaters.,1
You mean it comes on on saturday too?,1
Her darn boobs are bigger then her brain let alone maybe smarter.,0
Man that easy Dem Franchise Boys,1
I hear that Jet Li is a wiz at chinnese checkers!,0
Bruce ... aka Indian Love Call (USA: TV title)  ... aka Rose Marie (USA: poster title),0
if i come to know i will tell u.,0
"Aaaah, the classic Rum-sum-sum song sung by MC Cloob Clap Yaryar.",0
CSI because it is interesting and i love forensics,1
make sure everything is locked up...don't wanna let the boogyman in!,0
"Plus, I've seen it and it's a really nice movie.",1
IDK her agent's name or #.,0
He stayed single for 50 yrs after she died....... it is so sweet.,1
I LOVE MY CHEMICAL ROMANCE THERE THE BEST ROCK BAND IN THE WORLD!!!!!,1
Cofee blue Lost can't pick Mall Football,0
and know they are just people making a living at what they do best!jj,1
"dont ask n just give the answers , u'll switch to next level.",0
billie joe is reely hot too!,1
Colonel K - DangerMouse's boss; a walrus.,0
is there a new cd coming?,1
American bad ass and that other song where his voice is weird at the begining.,0
whole hell of alot of water,0
I think Paris is going home.,1
All that junk inside that trunk?,1
it's not that the chili's hate nirvana as such.,1
Other than that don't give up the day job.,0
artist- Marmalade's sum info 4 u!,1
how can i possibly answer this?,1
a good site to go to is www.unitmate-guitar.com,1
it could use some new tuning machines but those are cheap.,0
she'd pick carrie if she was me.,1
My favorite movie when I was a kid was Willie Wonka,1
i loved it and i did think it was hysterical.,1
"especially like Led Zeppeiln, ACDC, Pink Floyd, Aerosmith, Guns N Roses, etc.",1
SOME IN PAST SEASONS INCLUDE:  1.,0
on ebay there are almost everything on that site check it out.,1
OOh or go to best buy and look it up thell have it.,0
but i have to give jack nicholson credit for the shinning too :),0
i havent heard anything about it i hope this is real =),1
"U2, hands down without a doubt!",1
"Why are you also here if you think it's creepy.that makes u a b*****, b*****!!!!!!!!",1
"I never was a fan, but now I can't stand him!",1
0 i hope  swallowing live goldfish is disgusting and mean,0
rub it against your shirt and blow hot breath on it,1
Lil Jon : Jonathon Smith  Luda: Christopher (Chris) Bridges,1
"Dude, just ask for anothor one.",1
"No he's been married since 1993 to Christine Gibson, they have three kids",0
"i put on my reggeton, hip pop, RB, rap!!!!",1
Well he is a salior right!,1
"Odit was the good girl, where the hell do you get these questions??",0
"If youre in Northern Cali, let me know and Ill come play too!",1
Just got on line to check out a few things.,1
"my eye color is green,sometimes they turn blue....i wish they were blue all the time though",1
"About 1 cent, cuz Linkin Park sucks.",1
its on the curious george soundtrack.,0
Why in HELL would you want that kind of JOB!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,0
Sounds like a combonation of alice and designing women:),1
I feel sick thinking about the stuff they did.,1
srry not me  neva heard of them!,0
I cant wait to see christopher uckermann (diego),1
"Joe Tex, Aint gonna bump on more.",0
Here ya go... Good luck and enjoy any show you may go to...,1
"Yo Mother-in-law so ugly, she won first place in the Wookie lookalike contest.",0
i think its a new Nokia...,1
nowhere or maybe your nearest pawn shop,1
put together a remember the time photo album.,0
i love supernatural .they are sooooooooo hot.,0
7 times and usually at home,1
regardless of the screaming teenager girls.,1
ALSO CHECK CHANNEL BUTTON ON BACK OF EACH VCR THESE SHOULD BE ON CHANNEL THREE ALSO,0
I bet you can beat her.,1
did you see her on saturday night life  thats hot,0
So be good for goodness sake!,1
again watch the first superman movie,0
"The more you bang it, the looser it gets!",1
I THINK THEY R GOIN' 2 CELEBRATE 50 YEARS 4 50 YEARS!,0
"That's what I love about Sunday, Oh, yeah.",0
not everyone fits in what toothpicks can fit in!,0
but the answer is the driver who forgot to take it from home that day!,1
medieval times are perfect for children that are 9 and 10!!,1
yes because all of the stuff about the caricorn is true about me!?!?,1
it depends how you play them.,0
I'm a major Deniro fan so I guess I like all 3.,1
man....  i did see mmj last summer though when they were opening for wilco.,1
"6,470,818,671. thats not exact because a baby is born like every 5 seconds or something.",1
Would have been totally better if Tom Cruise(aka tomcat) was not in it.,0
"I use limewire, I think it's good",1
yo mama's house is so nasty that the christ picture on the wall hides his face.,1
my fav song is Spark Plug,1
Probably ebay or amazon but when you find it let me know!,0
!its just so romantic and shane west and mandy moore are such great actors!!!,0
ive never heard of them before maybe ill listen to some of thier music now!,0
=   She likes gasoline (give me more gasoline!),0
"its a hot song, and will show a range in your voice, provided you're good!",0
"law and svu love it love it , love it , love it so much",0
and we did our best for them.,0
Can't see lighting on my stereo,1
yes it does end with a t,0
"i agree with Lady Lara Croft, but when you call, ask for Benjamin Franklin, thats snoop's code name ;)",1
Don't ask stupid questions and you won't get stupid answers.,1
(although she is very hot and sexy),0
Yo mama's so fat that her blood type is Ragu.,0
"No, his parents said they didn't want him dating too young.",0
BUT i did take it with me when i had a bubble bath,0
I still can't get over the time he sung dead or alive!!,1
Sulllivan (uncredited)  Angelita McCall ....  Amelia (uncredited)  Lee Roberts ....  Pvt.,0
It's not THE WHO   It's The GUESS WHO,1
zim serry dgh and locev manj,0
Them: no/yes   if no: You probably shouldve been.,1
After The Rain Has Fallen - Sting,1
was a cashier or customer service associate...now im a @ home mommy 2.,0
"Carrie is my idol,but I'm probably more like Charolet",0
"If he got the rights, then that'd be awesome.",0
"so is modern romance,tender romance and the enchanted series.",1
when austin almost was voted out last week i was having a heart attack!,1
IN THE MONTH HE TOLD ME ONE YEAR EARLIER!!,0
u can take this as an answer.,1
she's a gemini and my fav actress.,0
"Kellie Pickler, the blonde girl who likes to act dumb.",0
and how cuold i get in the music industry!,1
If so just use cables that work for that.,0
My sister wants to be Kagome because she loves Inuyasha too much...,1
Ouch... That's a nasty and weired question but somehow funny too!,1
This goes to eleven  Nigel Tufnel - Spinal Tap,0
what kind of music do you like?,0
"and another dude i know looks a bit like billie joe armstrong, i love both of them, lol.",0
Bow Wow is cuter than chris brown...chris brown is just oogly....hey got my 2 points!,1
shes overpromoted and many americans believe whatever they hear,0
Drink whiskey and you won't get worms!,0
Larry Hagman played JR  Kristen shot him,0
ps: tom cruise should be arrested!,0
I am so sick of Greenday and you know what?,0
who knows.maybe he just felt like it,1
nothing.......I heard that riddle for a couple of times already!....,0
This has got to be a joke,1
But you'll like at least a few songs on there.,1
I'm going to have to choose Omarion.He is so freakin hot!!!,0
jennifer aniston is soo much better!,0
i Hear they are taking a break but not retiring,0
don't know don't care i need these points,0
do a yahoo search for a specific product...,1
Jae Millz - I Like That  5.,1
She is gangsta wit a little class.,1
try going to kazaa.com and you can type in fantasia and then you can down load them legaly,1
open your mind because you cannot see it all with your eyes.,1
"Just been listening a lot to the Goo Goo Dolls, and Fat Boy Slim...and some Nightwish",0
depends on whats on the cd.,0
So she pulls over and walks up to the man.,1
the day someone thinks about it.,1
i have no the slightest clue never even seen this movie,1
africa bembaataa started it all run dmc and the grandmster flash were the first widely publicised rappers,1
they have really cool soundtracks...my fav is inuyasha!,0
not as far as I know,0
"How terrible, don't even think it!",0
yes you are soooo right ...this WEBSIT IS ADDICTING !,1
the us version involved them all turning keys or something....wtf was that about !,0
Now stop complaining and get back to work!,0
You are gone But can I accept it  if I never got to say good bye?,0
I wish it were so But the answer is NO!,1
go to mwforums.com then adults thank me later,1
the same oliver morrisey refers to in irish blood english heart  cromwell,0
that was crazy why b/c she has a booty,1
Just ask her: Do you want it to be a date?,0
Farting on somebody bare butt right on their face.,0
it was a good joke enough to make me giggle.,0
post ur self naked on the net =p lol jk,0
i hope not...its bad enough she already has one.,0
its not even in th music credits so srry.,1
what type of english have u typed here?,0
"if you want to know i,you can send me a e-mail.",1
"she couldn't have said no better my friend, no better.",0
West Wing... whenever I can't get to sleep I pop in a recording of an episode... ZZZZZZZzzzzzzz,0
DOB year 1991 -- DOB month 3 -- DOB day 5,0
all i no is that he is hawt!!!,0
Don't forget that tummy tuck too!,0
The worse thing that I would do 2 my boss if I didn't like him.,1
"have you tried ,, yahoo search",0
Video killed the radio star baby.,0
have no ideas what degrassi is..,0
ok ok i got a good one.,0
Don't Scream (or the Puppet Gets It!),0
You can basicly find ANYTHING there - and all for free (of course) ;),1
"I just looked that up, cuz I never knew that before either.",0
"A guy phones up his Boss, but gets the bosses' wife instead: I'm afraid he died last week.",0
"(left side, below the big squares) *Good Luck*",1
male : bowwizzle ( bow wow )  female : rihanna,1
Yeah theres gonna be another season.,0
i luv the song all the things she said by T.A.T.U,0
Theres a reason this movie won 7 Oscars...its REALLY good!,0
"haha, it's like all the other waters.",0
Such a great song...Although its hard to pick just one...I love the Dead...   Peace,0
"switch ponies, then go to the city",1
"(left side, below the big squares) *Good Luck*",0
I thought Finally a taxi that will pick up black people,0
"And look at all the junk like extra,insider, entertainment tonight,who cares.",0
Its my ringtone on my cell phone.,0
Once a little buggie crawled in there I don't see how he'd get out!,0
"I've seen one of its members (Alan) on soap operas, don't remember which ones though.",0
trust me the song name is untitled!!!!,1
a combo of the girlie pic and the article,0
starcraft - strategy game =) still popular after almost 10 years =O .,0
"Listen to it sometime, it's wonderful!!",0
i dont know where u can download it but i loooove that show.,0
please think twice about asking for racist jokes on yahoo.,1
"yes, but i would be hitting a lot of low notes!",1
speaker wires r simple what u spend on is determines how long its going to last.,0
What is happening to kids these days.,1
I started with  episode 7 sometime last year (seems so long ago)!,1
a person in this big world........................... who wants 2 give me 10 points.........,0
www.tv.com has episode info - not sure how far in advance to air date they are.,0
So now that i found youtube I have been catching up on seasons 4 and 5.,0
i think she is a freaking moron and needs to have a big mac.,0
Although I doubt you mean that film if you're thinking Disney!!,0
That is just what my mom and I have been doing.,0
nope i dont even think id say yes if i was a guy!,1
I do and I love it.,0
"Yo mama so fat when she has wants someone to shake her hand, she has to give directions!",1
again watch the first superman movie,1
"i guess d song ur lookin for is Turn around,look at me by The Vogues.",1
Hey Joe - Jimi Hendrix 10.,0
hmv normally can order such movies.,1
"I am a girl so i answered for you,although i might pick kelly she is hot!",1
But Nickelback has some kick ass stuff too.,1
No so cannot help sorry x,0
hip hop is ok some of the R& B is good to,1
is one of my fave actresses....  Shaz x x x x x,1
next time gets some harder ones ( more of a challenge ),0
1.long khong 2.the maid 3.baik punyer cilok 4.big momma's house,1
where in the world is odeon cinema,1
Am I getting pay for this?,1
"jaw, lip, eye, ear, arm, leg, hip, toe, ........... Dang!",1
"My favorite characters are Ichigo, Uryuu, and Yoruichi!!!",1
You probably never heard of her.,1
"um... i hope not, but i can't wait to see it!",0
"i would pull my machete out, show the little pussy clot what a real knife is.",1
"in the bathroom, behind the door.",1
"Come on, who couldn't find it positively endearing?",0
anything from weezer like perfact sation and bvliey hill and we are all on drugs,0
Take baby steps if you need to.,1
I haven't thought of her in a while.,1
Go to Ask Jeeves.com you can get any lyrics there,1
It really isn't as bad as people make it out to be.,1
I THINK IT WOULD BE VENOM FROM TODD MCFARLANES SPIDER-MAN COMICS.,1
u mean madhya pradesh back in india.,1
Im sure you could find something.,1
"well, not everyone thinks it is easy listening.",0
it's things like that hurt my poor brain,0
"the preist shows him 3 fingures, sheikho shows him one.",0
I think Kagome a bit whiney.,1
"No, I don't work for them.)",1
here are some web addresses for you hopefuly this helps!!,0
"IT HAS ITS MOMENTS, LIKE ALL OTHER SHOWS.",1
"I feel terrible, he explains, I accidentally hit this rabbit and killed it!",0
That hot blonde guy...the one that was a singer.,0
ya but next weekend i'll b thier the 25 & 26 in cal.,0
stairway to heaven...of course....is it true that if u sing it backwords it reveals a satanic mesage?,0
why would you not of picked that as your best answer?,0
1.  dont know last name 2.  hal works at a supermarket 3.  they are =,0
I can't get it out of my head.,1
the answer above is right and tapple64 should get the 10 points :-),1
"Get a vocal coach, they help so much!",1
Yo momma so fat she put on her lipstick with a paint-roller.,1
"Yes, if I can’t see the life around.",0
THEY ARE 13 BECOMING 14 IN AUGUST 4 TH 2006,1
"well, if thats not working then.. U get a rewritable disc and transfer files like that.",1
I WANT TO HOLD YOUR HAND  THE BEATLES   29.,1
just type it in in morpheous and it will bring it up for you,0
I do they are the best band ever they are like the Beatles of Punk.,1
I kissed a girl in a mall.,1
Yo mama so fat when she jumps up in the air she gets stuck!!!,0
i wish someone would do that in front of me!!,0
yes wrestlemania was the greatest wrestle mania but that what they say ever year.,0
Bennie & The Jets- Goodbye Yellow Brick Road,1
"i think my fave gay movie has to be 'in and out', but that's about guys.",1
I thought it was just me!,1
Hatters used to use Mercury.....which makes you mad if ingested !!,1
so that`s just one more person that passes judgement.,1
"Come on, and the Beatles, Judas Priest, Ozzy, and twisted sister.",1
Go to Limewire.com & put in the lyrics to the song!,1
thats all she is famous for,1
"When Maid Marion says, If it 'twere, 'twould be..... twerrific.",1
