text,label
Head up Georgio you have the right idea...and do not ever doubt it k.,1
That statment....well i am still waiting.,0
"It is the worst mistake you will ever make, believ ME!",0
.i dunno...  good luck to u chick,0
is it because of his girlfriend?,0
See if he finally gets the message.,0
she is your best friend just tell her nicely.,0
If you love him or feel a connection then don't break up with him.,1
"commiment, women who are independent and women who aren't scared to put it on them",1
You just have to find the right girl.,0
"If you knew what you were doing, you should not be guided to the G spot...lol.",0
you guys broke up so you can't hold that against her.,1
my eyes dont do that :),1
not required but much more fun that way.,0
"no matter how hard you try, you can't help who you love no matter what they do to you.",1
"Just take it one day at a time, and see what happens...",0
take the guys that do like you and get what you want out of them,1
"if u love her, stay with her.",0
I NEED THAT SEXY ADVICE IN MY LIFE TO HELP ME THROUGH MANY PROBLEMS THAT MANY OCCUR.,1
You just have to be patient.,0
ask him....thats the best way but is there signs?,1
remember its all about you and what you want.,1
sometimes it totally depends on how he or she is classifed under class clown!,0
then you'll know the answer to your own question.,1
dont worry about it a wife will always disagree,0
and when your not with them all you want to do is cry.,0
(sarcasim) And Thats Your Valentines Present!,1
Sometimes but I like it romantically too...,1
"Well, girlie, there is no good reason to cheat, so forget it!",0
I do not see you as shy.,0
a guy decides if he likes a girl within 5 minutes of meeting her.,0
"Do it man, guit being so  squeemish.",0
"You are not, bad people don't think they are bad, they think they are cool.",0
u definetly shouldn't have done that hoodie thing.,0
Do this out in a nice public resutrant don't ever become desprate.,0
if that's the only reason that you are brecking up with her than you are SO SHALLOW!,0
(if you know what I mean),0
"oh girl, please let him go!",0
I guess it kinda depends on the kiss to.,1
you have to think of everything..,1
oh love that doesnt sound good :( im sorry to say but i dont think he is worth it.,1
I doubt you'll watch much tv.,0
wow you are 26 pretty and really sweet then really i am bad luck that i cant meet you....,1
If you are not attracted to women.,1
"Being a guy, I can tell you that we don't do well reading signals or taking hints.",0
if you dont fit into this profile that their lookin for they dont even give u a chance.,1
"Yes,Yes, Yes...... Oh yeah and sometimes sleep.",1
Once a cheater ALWAYS a cheater.,1
BE YOURSELF and have a good sense of humor!!,1
DONT EVEN PAY THEM ANY ATTENTION AND BE YOU.,0
wow....a guy in need of help huh?,0
About the nice guys finish last thing... let tell you something.,1
So why do you like me?lol.............,0
Get it out in the open baby!!,0
STICK TO THIS and start seeing other men!,1
wht do u have 2 do?,0
wrong a guy should ask u out,0
"And no, I didn't stay at a Holiday Inn last night.",0
well u can try for his co-worker.,1
"u say he's perfect 4 u. well, if thats true, u have 2 c wat happens.",0
but he was so nice to me!,1
hi i know this is maily for girls i guess?,1
how do you end up being in love with 4 women?,1
"Don't worry though, mine is horrible too.",0
"Was I too soon, she seems ok with the term.",0
"Sence it's so little, they get tire of waiting.",1
when you don't talk do u miss him?,1
"Plus, its just more fun that way.",0
if you like her enough to risk that friendship just be honest with her.,1
"he make think alot of you, but is not in love with you",0
last time i was there he was drinking alcohol and he is only 15. i really need help!,1
have sex with her boyfriend that will send a very clear message,0
tell them to go somewhere and then burn your house,1
when you already have answer to that question..then make your move.,1
"Otherwise - Love & Use, full steam ahead.",1
Hope you are the one with tons of experience.,0
"THIS BOY MIGHT BE STILL SEEING THIS OTHER GIRL ON THE SIDE, OR HASN'T BEEN UP FRONT W/ HER.",1
How do go about dating my ex's co-worker?,0
"Or if you dumped him, what has changed?",1
find out on your own... see wat u hav got and how you can put that to use...,1
Yahoo Personals is pretty cool as well...,1
Then he gets mad at me for moving on.,0
Valentine's Day is coming up....start thinking young again and get with it to renew your marriage!!!,1
i wish i had a brother as nice as you.,1
beacuse men are animal...and women are animal lover....,1
Then follow it up with ARE YOU STILL HAPPY WITH ME?,0
when u love someone are there any signs if ur partner does not love u anymore?,0
I hope everything works out for u,1
You have all got to be out of your mind!!!,0
ya do what you want it is your life,0
"Uh, i know that one soooo good.",0
Some really can't find contentment and a lot have commitment issues :-),1
i was but i just found out that hes a hoe.,1
"when they hav a boner, its 6 and a half inches",0
Popular ppl have too many issues and they tend to ditch u alot.,1
If she keeps doing that its probably b/c she knows it aggravates you.,1
"Oct. 16 1996, and they have 3 little girls!!",0
is there some unwritten rule about the girl never saying i love you first?,1
Go to your nearest military post/base!,0
It literally almost broke me down because he said our love was neverending and I loved him so much.,0
Now does his wife know about this little fling?,1
but dont let him find out for a long while...,1
than an average looking guy who looks clean and tidy and dressed well?,0
"i was working abroad, had to quit & come back home since i couldnt stand being away.",1
please tell me what to do..,1
"yea really, let him be a kid, your still a kid at 10. let him believe what he wants.",0
Well 2 wrongs don'tmake it right!,1
"if you don't want to explain, so be it.",1
because our parents gave us names n other parents did the same so that is our parent's fault,1
"If you think it won't work, quit and get a new job.",0
Wait until you are at least 22!,1
a feeling that can never be explained,0
someone that is extremly hard to get.,1
you're too young for that anyway and have plenty of time for that later.,1
"Don't try to impress her with money, it back fires every time, trust me.",0
Should I Wait or Should I Go (as Wham sez)?,1
He gets mad if I were to mention a guy as my friend.,0
i would probably just get caught looking at him a lot.,1
i asked why he does it and he say aint i with you.,1
jokeeee  Just be sure ur single.,0
Look at all the pretty grrrs here!,1
yeah i have two wonderful children.,0
(faimly guy) are you a boy or a girl?,0
It's just going to make them mad.,0
i'm not sure its been 2 years and he still tries to weazle his way back in my life,0
or can i do this to u now.... i would love to try that!,0
"Naked women & men, doing sexual things.",1
IT'S  EITHER THEY HAVE IT OR THEY DON'T,0
choose the one who care you most..,1
DOnt u have some hw to do.,0
sure they will!after all a hottie like u is gettin' married,0
if u dont mind my asking.. U just havent met d right 1..,0
you could if you wanted to theres nothing rong with that,1
"when the drugs are gone, obviously... time to find some other poor sucker you can mooch off of...",0
He may be to afraid to try!,1
"if you just love him because you want an older man, yes.",1
there is no rule book when it comes to love!,0
It sounds like you care about the looks first and the inside of a guy second.,1
HELL no....if he can not take your word for it or just wait until you meet....to hell with him.,1
but i dont know how to help you.,1
At least there's sex (while it lasts!),0
"Or do what the other guy said, large members work too.",1
That way you both have a chance at life.,0
certainly ... this is the time when one should explore the new corners and funs of life.,1
Back away from the boy- he will only lead you to trouble!,0
Tickleing helps in this a LOT!,0
"outdoor wedding..lots of colorful flowers, jewel tone fabrics.no silk florals",1
I DID COME BACK TO HIM.,1
YOU CAN ALWAYS BRING THE MEMORY OF YOUR OLD FRIEND INTO YOUR NEW RELATIONSHIPS...GOOD LUCK,0
I really like the girl so I want it to be cute.,1
man u and show him that u ain't gonna take his shit.,0
"Don't forget, women go grey too!",0
order one at a on line dating service.,0
just give it sometime...you find her.,0
first of all...how is he considered your boyfriend?,0
"Just write her again, if you still want to, that is.",0
I just think that is funny.,1
ok oohing and aahing aside were you wet down there  does she eat pea-nuts during sex?,1
All I can say is YUCK!!,1
and after i thought about it i was in my own way.,1
"if you love children, and you love him... its perfectly fine.",1
WELL.....FINK U SHOULD LEARN GRAMMAR PROPERLY AT FIRST...COZ UR QUES DIN MAKE ANY SENSE WIFOUT IT......,1
yes he is too old for you,1
So in theory you need to remarry so you can ...live with someone .... have sex with someone...,0
Girls fall out of love same reason guys do.,1
"and if he says NO, kick him in the crotch anyways.",0
if she is then just tell her sweetly and hug her^_^,1
If you hide it might get worse!,1
if you're not together .. NEVER!,1
"Girl got what girl wanted, girl moved on to next guy.",1
If somebody said that to me I'd be insulted.,0
wait to see what he thinks.,0
I like her to but I dont wont to lose her as a friend if I ask her out.,1
"statistically no, but miracles do happen.",1
Either tell him you want him or u don't.,1
"any where from 9 to 75,",0
Just don't have sex just to be having it.,1
u might find out later you lost the perfect one.,0
if they never call back that could probably mean that they are not interested much.,0
Plus his voice is creepy too.,1
DISAPLINE TAKE PRIVLAGES AWAY DONT LET THEM WALK ALL OVER YOU.,0
"if he broke up with you, then she's your ex bff.",0
i do miss him though...i miss how he used to hold me n never leave my side.,1
there are millions of woman out there like that.,0
just relax you already have him whats the rush !!,1
"i dont REALLY KNOW OH CRAP MY COMPUTER JUST WENT INTO CAPSLock oh, thats better.",0
Thong Panties...do I need to say more?,1
"sometimes you think you know,it drives you crazy, and he's really not guilty.",0
And I don't mean hair and eyebrows.,0
your mom would be delightened just tell her he's courting you...,1
"If you like her, then tell her.",0
one thing i would of liked my husband to give me was the gift of thanks.,0
He says he likes me but how can i tell??,0
"Same happpened to me, I love my honey but the dream was so much better than reality!",0
"and i mean, its just so much more fun when she feels like a victim afterwards... kisses!",0
Quit planning every minute of your life.,0
But I am a big fan and I don't care about that.,0
how does he treat u i need more info to answer this question,1
this is why we spank it so much .,1
"No, it could spice things up a bit.",1
"Some people have them and really, some just don't.",1
it takes a lot more than just that to like a girl... looks yep!....,0
"yes, it is fabulous isn't it?!",0
trying to pick which guy when your husband goes on deployment.,0
"use tounge, but PLEASE don't slober all over her chin!",1
he may not be like the lasted guy as much as you think =),1
"A pet , they can't cheat on you or disrespect you!",0
"975 N Aviation Blvd, 310 318-5959",0
"you never know, maybe she's been interested in you too and just never knew what to say.",1
He has a shop in Texas...and he is good!,0
"Otherwise, 2 things:  1) Go gay  2) One word: prostitute",1
"LOL, I am fat...so I'll give you a great answer.",1
i will make a bloody love story for our p.e.,0
Say whatever you have felt about her............truly and sincerely,0
"I know it seems funny,, TARGET!!!",1
but when me and my wife have sex it is the best just because we comunicate with each other.,1
what ever happened to spare the rod spoil the child and spankings in school?,1
kids are 17 19 21 years old,0
No matter what anybody tells u here.,0
"dear, there's no such thing as 'love' at first sight.",0
and if you don't then it is your problem .,0
i hope they all find out.,1
I am just too old of a guy to be talking with a young girl of your age.,0
And that's pretty hard to hide from close friends.,1
shown how important he thinks it all is.,0
she dont like nice usual guys and we cant lock her up in the house,0
and dont try to have sex with her.,0
Because they are just so interesting.,1
"But to someone else, I mean.",1
"If anything is telling you no, then dont do it.",0
Friends stick by one another no matter what.,1
ANd then he thinks i am faking it.,0
waiting for something miraculous to happen isnt going to make it better.,0
this guy i met called me and i called him back but he didn't answer.,1
there and many fish in the ocen,0
"Um if you are cute, pretty and kind ill take ya!",1
i am so confused help me here people!,0
if u truely love him then hes all urs,1
jealousy all starts with trust and that starts with honest.,1
if you can live life withher carry on.,1
he might b d cure after all,1
SOMETIMES MEN WANT TO KNOW THAT THEY HAVE US AS WOMEN WRAPPED ROUND THEIR FINGER.,0
no im one and i wouldnt.,1
"Yes, well it took me sometime but I got over it once I went to the strip club.",0
Because they watch too much MTV... :P,1
formal weddings just never appealed to me at all whats the hubub,1
don't act all needy about it,1
call him at work and ask him out.,0
Is it really my fault that i get urges and there are guys all around me?,1
nathing kan stap true love .,0
"That way the kids dont have to choose one parent, which is wrong.",1
if your a boy who likes boys or a girl who likes girls,0
"Cheap Trick, If you want my love  Now give me a 10, thanks.",1
Sorry if i have hurted ur feelings here but this is on my own experiences,0
If you have to ask..........your are probably too young to be trying.,0
"im no expert, but i've been there.",1
because thats the way of men some do and some don't,1
"it doesn't matter if she loves him, or if her father wants them to get married.",0
he won't get that promotion to buy women things later.,1
pay a random girl to spread a rumor that u r great in bed and have a huge member,0
"But, my little flower girl  had a great time!",1
"if you overdo it, it really will affect your sexual life",1
he was an extrovert and i the introvert.,0
YOU SHOULD TELL HER THAT YOU DONT THE SAME FEELINGS AS HERS.,1
go to the lewis store and buy him a fascinating jeans..,1
"Cheating only applies for married people, but with boy and girlfriends, it doesn't matter.....but of course it is painful",1
"i noticed the girls do not just admit they like you, they give you signs.",0
i found my love....but i wanna know what people think love is.,1
hmm it sounds like a test of your loyalty and all that bs.,0
"Ya know, guys think a like so your'e not alone.",0
so u don't get that scared.,1
Then again I dont know much of what other guys do.,1
"But dont be too cheesy, just keep it real.",0
"And we thought we were freaky, SCARRRRY!!",1
maybe he's not really feeling it.,1
"U do realize, that socialist doesn't mean ur social like a socialite.",0
give him a ferrari... and an ipod,1
there is no good or bad in general.,1
because male have much more testosterone than female...,0
"my ex cheated on me, but ill always like him still.",0
i do everything for my bf and i get nothing in return,0
she can use it to cover.,0
The fact that she is keeping it for just one guy only is a big thing!,1
Just want to see what other people out there like.,1
I would have to sayYOU THE KING and all respect 2 ya!,0
Happy New Year to you tinamaries43,1
"but trust me, dont ever go back to him.",1
"For all those virgins in the world,  SAY IT LOUD, SAY IT PROUD!",1
hope i helped u :)  sry if i didnt:(,1
id have to go with fizixx,0
I am going to pray for you now!,1
maybe u slept with to many girls?,0
my friend wants to know (maybe that friend of mine is me...),0
It's not the meat...it's the motion!,1
thats what attracts them to most women.,1
"We are both really good friends we have dinner, watch movies and hang out on holidays.",1
well does ur crush know that u have a crush??,0
I had my first love (was it?),1
love is not having to say i am sorry - so the movie say.,1
and you know for sure you can't avoid the fight.,1
with it being your first date it shouldnt be ur choice.,0
Your best bet...act like you don't like her anymore.,1
you should ask him if he likes you or not and don't show that you might like him.,0
Flurting with her is one way.,1
hi i personly go for the guys that flirt and arent shy!,1
just enjoy and go with the flow!,0
"You simply say Hey, what's up?",0
"=) good luck,  i hope he proposes!",0
you don't have to if you really don't want to.,1
and u dont want that now do u.,0
im in the same situation w/ more time from the brake up.,1
A side question - do you ever look at other men?,0
i dont wanna get deviore with the kids i have.,1
"(Grass is always greener syndrome)  But really, I say, better the lover you know than the devil you don't.",0
being condiderate of her feelings and needs,0
"hello everyone, what is the main facial feature that you like about a guy/gal??",0
and my boyfriend doesnt know either lol.,1
#3: Do you really LOVE him?,1
just be your self the first thing you need to realize is that yo are special.,0
No but it ok to forgive him and her.,1
give him flowers  ask him out to eat,0
Just relax and start with something like hey did you see blah blah on SNL the other night?,0
"but hey, whatever floats ur boat.",0
no but you do have alot to say about life.,1
"they want someone who listens, cares, and caresses.",0
All this right in your own home!,0
I could go on and on.,1
if your friend was a real friend she should understand,1
Your as sick as she is.,1
It just seems like you are ready then.,1
Washington DC - the ratio of men to women is huge,1
"But from what I've heard is that girls like someone funny, caring & honest.",1
i would want some aphrodisiacs in that basket.,0
THEY BOTH HAVE BEEN MARRIED BEFORE AND HAD CHILDREN.,0
okay one of my good friends is 15 years old and use to cut herself.,0
you have just got to listen to them and then respond to them...it works for me...,1
mayb cause shes a whore or she was just fakeing it.,1
"I have to slow down a bit now that I'm in my 40's, LOL",0
are you really looking at the big picture!,0
I can succesfully say No you can't.,1
but do not fight or lie about it.,0
It really dont matter if he likes someone else.,1
She really cares about him too.,0
then think of sumthin that has to deal with that to ask her out.,0
if he is serious after three months.,0
THIS MEANZ THE 19 THE AGE..WHEN U ENTER IN LOVE ....THIS IS THE STARTING AGE OF LOVE =)),0
You don't need to get married.,1
dont change to make yourself right for some other guy.,1
"be romantic but dont be tuchy feely, make sure that she is comfortable with it.",0
Nice guys don't refer to their girlfriends as ho.,1
I got married at 19. still married after 41 yrs.,1
"No matter how hot the woman, some guy somewhere is tired of banging her.",1
if you really LOVE  why you want to Forget??,1
Save your life and don't get married at all!,1
is it for traction in the mud?,0
it said ask any question...I wanted to see what would happen,1
My guess is you like both of them.,0
most likely she'll get the hint that you like her.,1
Because their boyfriends don't want any hair in their mouths...,1
"As the girl above said, its the other way around too.",1
"I DON'T THINK IT'S RIGHT, BUT IT'S THE TRUTH!!",1
But don't give her or her family any reasons not to like you.,1
Of course  the man that makes me special!,0
NO STRAT TO TALK TO HIM AND LET HIM ASK YOU!,0
"a nice combination of upstate new york, deep south and new england garbage... hell yeah!",0
"Be it their looks, habits, lifestyle, friends...whatever!",1
"Don't expect him to pull this off, it's up to you.",0
"There is not just one answer as their are also sex addictions, mid life crisis etc.",1
"I want to tell my brother what I did, but I want to stop that crazy b*tch before.",0
"I know it sounds cheesy buy eyes, they can tell alot about a person.",1
just give it sometime...you find her.,1
try to sneak around and get an idea of what she likes first!,0
"c'mon, sooner or later you'll have to ask him about his status !",0
suppose it depends!.....it could be either she cant get rid of you or she likes being stuck with you!lol,1
I felt like I was kissing mushmouth!,1
"Oh, and if you can cook.",0
how do i start a conversation?,0
Don't listen to anyone else tell you what to do.,1
Love doesn't mean sex nor does it mean a relationship it just is...,1
i bet she´ll go nutz for you and willing to have you on bed all night long.,0
before we got married we had more sex than we do now,0
coz they wan their son to be white...juz kidding,1
"has your friend ever been jealous, this could just be her way to break you up.",0
if u are a lezbo..lol no if u really love her lol sure..,1
I never bring anyone around my daughter.,1
After you look at it you find the answer to your question.,1
Well if you really have love for that one girl then you should put yourself out there.,0
it could also be not his sexule preff you might do the mature thing and privatly ask him.,1
what i did was make up a fake screen name and talked to him.,0
"unlike in telling stuff to friends or family members, there's tension if they don't like what they hear.",1
i am talking 2 u right now,1
aww thats so sad well needless to say she was a bitch!,0
"usually at school, that's how i found my ex!!",0
get over it theres nothing more a guy hates than a clingy stalker,1
"BUT IS SOUNDS LIKE YOU ARE NEW AT THIS, SO YOU PROBABLY DON'T KNOW WHAT YOU'RE DOING.",1
They care because they want girls and friends to think that they are hot and sexy!,1
he may be cute but if hes an ass hole than i don't want to talk to him!,1
and gurls ...does it hurt the first time?,1
are you a democrat and he is a republican.,1
She doesn't trust you... You want to know why???,0
guys want girls with looks and a hot body.,1
i'm doing it but i'm looking for someone who doesn't...,0
oh its at yahoo 200 miles from you.,1
Are you freaking serious with this question...,1
because we can beat off to them when we cant hump a hore,0
"Please help me, i have no clue what to do!",0
yea expecialy when you dared her to.,1
So I thought I'd ask you.,0
there isn't one answer to this question.,1
airplane bathroom it was the best i've ever had my first time actually,0
"my gosh,i hope you realize what a great guy you have and don't cheat on him!",1
how am i supposed 2 know?,1
Don't mess up a good friendship.,1
If you have to ask then chances are it is probably just a game.,0
"you met him/her first, made friends with him/her.",1
"If something ever romantic happens, kiss him on the cheek...then it'll happen (the real one)",1
i doubt he wants to be left out!,1
i likve in california and he lives in canada.,0
I feel like I just can't trust woman!,0
but it all happen when he/she confused whethr he loves u or not.,1
"Love isn't something that is, just beacuse it once was.",0
"He'll get over it (it sounds like he already is), and by all means do NOT do that again.",1
ALWAYS LOVE YOURSELF MORE THAN ANY OTHER!!!,1
But gurlita as soon as i am outa highschool im gone!!!,0
"'cause if you 'cheated' on him, whats the point in being HIS     friend?",1
A lot of asian girls look like asian boys.,0
but if you really want to be happy ignorance is bliss,1
not boot boots but it is high heel boots and a skirt thats sweet,1
move on and leave her behind.,0
THAT'S NOT A GOOD IDEA ON ANY DAY!,1
"so blame it on most of the fathers, not all of them, just most!",0
they stand on street corners at night.,0
And do not let anyone tell you different.,1
YOU WILL KNOW WHEN IT HAPPENS TOO !,1
necking is when you are nuzzling their neck.no there isn't,1
^^^...and the man is the usually doing the work!,1
wats the need to get married so early?,1
but sex is a bigger issue.,0
my me feel about things i did in life .,0
then just kinda slip some words in a casual converstaion ok,1
get freaky nasty     get down n dirty  do every thing and any thin you only have one first time,1
*shaking my head*   No way jose.,1
if he calls you when he is having a bad day say deal with it you chose to leave.,1
"first, this is not something guys do it's something this one guy is doing.",0
First some questions for you:  1.How old are you?,1
WHEN I FIRST STARTED DATING HIM I WASNT ACTUALLY PLANNING TO FALL IN LOVE AT ALL!!!,1
You Are a Responsible Gentle Man  Else.. Get MARRIED...,1
Even if the wife was the one having the affair.,1
WE don't always do our thinking with our brains.,1
"i'm not, just wondering, my friend is...",0
hey ther not a need to kick a** in fact u shld feel happy.,1
"well anyway, just don't close the door, give them a chance to prove their worth.",1
"the eyes talk, hands talk, all the body shows it when a guy like a girl, and vice versa.",1
yup...pretty much.... if he already asked you like  how do you feel about me  and thats the time .........,0
"trust me it works, for me it did anyways.",0
maybe he had already got it from someone else and thats why he was not in the mood?,1
Think this says it all:  Those who DO don't talk and Those who talk don't DO,0
But  just dont know  what to do?,0
first i would be freak out since i am guy!,0
If you whine he'll think you're a b****.,1
It will always be somewhere in yr heart ...,0
i feel it is not bad.,0
Just dont try to make yourself grow up to fast.,0
be yourself and let them love you on their own.,1
"This ain't Burger King, you're not always going to have things your way.",1
do you look at her differently does it make her less classy than you originally thought?,0
but his girl (my friend)just broke up wit him.,1
Basically their head is pumped up!,0
it just gets easyer to tollerate it .,1
(were only 14 but he does have a job fixing help fixing roofs)I feel like hes cheating on me!,0
r u a boy or gurl?????,1
you do it like they do on the discovery channel,0
She may be nice but she is way too nosy.,1
its been twelve years since ive seen him.,0
If she doesnt want you I do =),0
yeah wait till the evening you animal.,0
if your friend is okay with it...then yes,0
"also, does he confide in you as much as he always does, if he does that sort of thing?",0
"The other things don't count, eh?",0
that really makes me sad and i really... i mean really regret what i did...,0
get on your knees and take care of him .,1
If everybody is willing to help NO!,1
And my teacher told me not to listen to strangers.,1
ask another question and i'll tell you my e-mail!,0
if u truly love each other u shouldnt but you can still flirt wit other guyz,1
"honey u said it, they,re men!",1
do you think i should ask him out.,0
Someone that wont smother them and some one that is good looking,0
"Don't ge me wrong, I love my wife to deat and would do absoluely anything for her.",0
If I were you I would go to the doctor anyway.,1
why everyone breaks up wid sum1?,1
if u love him he will love you with all his heart,1
That way it would be easier for us girls!,1
we aren't psychics..but if you have to ask..chances are you don't have much faith in the relationship..,0
"If it takes away from her, then its cheating.",0
TRY TO GET HER OUT TO MEET OTHER PEOPLE.,1
So what if he goes back?,1
does she even know anything about him?,1
Try a little trick I heard on the radio.,1
have tats love wines all music and good fun.,1
well probably if your pretty cool yes well it depends what kind a guy is he,0
"girl on her back, guy on his knees.",1
and what if a person does not want to get married?,1
talk it over with your mom or another close family member,0
"I dont do pickup lines, just introduce your self an keep the conversation going.",1
like for me i focus more on the girls personality.,1
I would also add...  a kiss !,0
but i woudn't worry too much about it'll happen when it's right.,1
Two: Why did you get divorced anyways?,0
you have to ask him and let him know you like him!,0
I AM THE ONLY CHILD BETWEEN THE 2 OF THEM.,1
HOWEVER----i find him looking at me every now and then.,0
"Don't just be nice, be interesting, charming and fun to be with too.",0
"I had a lunch date with a beautiful woman once, but mostly she just led me on--does that count?",0
"once i was,  don't be in a rush getting fucked isnt all its cracked up to be.",1
you are creating bad karma for yourself....and kidding yourself if you think it will go no further.,0
if youve got his # hit him up.,0
yes and i love the time i do that with feeling love with lady betwen 50 60,1
Try friends fixing you up and going to church...K,0
LOOK just come out with IF YOU DON'T ASK YOU DON'T GET,1
So dont get upset when women dont faun over you because you're a sensitive guy with no money.,0
for me i talk to my bf everyday.,0
i have been through this before and the only thing that seems to work is kindness.,0
Britney Spears Ass or Carmen Electra's mouth!,1
dont be a pansy just go for it whats the worst that could happen,0
cause it depends if they allow some young teenagers to buy condoms.,0
I love him dearly and I dont want to lose him.,0
most girls do that maybe because they have a crush on them and you want to impress him.,1
"do something, get a job and meet more people and you'll get over this.",1
or you love him the way he is?,0
don't talk to him till he talks to u,0
"Yes, he likes you, he is just shy.",0
I just can't... (rubs forehead) ... understand the way my own gender rationalizes things sometimes.,1
ANY WHERE AND EVERYWHERE WALFREENS CVS PHARMACY PUBLIX WINN DIXIE YOUR LOCAL GAS STATION CORNER STORE GROCERY STORE,0
such detailed dream can get you pregenant.,1
"don't you want to like her a lot first, find her attractive first?",1
It's more than obviously shown..... but they still won't say it!,1
I actually don't believe in dating while in school.,1
Talk To Her With out them seeing you.,0
I was just amazed I was having sex.,0
imagine a girl you love who is xx years old.,0
if u say she still acts and talks like she still likes u chances are she is.,1
"Hi,I would not depend on your spouce putting you first !",0
i  think  she  is tellin  you  to  smack dat  ass,0
be confident and tell her you'll be the best boyfriend she'll ever have.,0
And don't get all fired up and yell when the child does stuff like burping.,1
Train your family not to ask you.,1
I really can't say why they are interested in girls butts.,0
Or do I just find a friend?,1
Keep her satisfied and you won't have to worry about it.,1
i am not even sure if she would like me to ask her or not.,0
yes it is and when you do people will know you are an easy sl[ut,0
Hope everything works out great for you!,0
tell me then.............but I don't need a physic thanks!,1
Its not just men...Women love sex too.,1
just tell her dont be scared to do it but the truth sucks,0
if you don't then that just has problems written all over it.,0
i had a great friendship with a 37 at the age of 18.,1
Things that make both of you feel good!!!,1
try to be real sneaky about it too.,1
I worked on my own issues first.,0
Honey those days are long gone!,0
no i haven't (i've done it),1
"Get up, take a shower and turn on the tube!",0
Im 43 and no taboos hold me back....For me..... Color isnt a turn off......selfish greedy men are.,0
I am friends w/ a lot of my ex's.,0
Just as if I asked you a question what is so wrong with being a Black?,0
"Like, 'get rid of' get rid of?",1
i don't think you should drop out.,1
I want to be happy in my life and not miserable every day.,0
"If you DO meet, then she is no longer your ONLINE girlfriend",0
in your situation its so hard.,0
HOW DID YOU GET IT AHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH IM SCARED!!,1
"IF ITS BIG AND U DONT KNOW WAT U DOIN, THEN ITS JUST A WASTE!",0
"certainly not, their baby is the fruit of their labor of love",0
they might just think ur trying to do them a favor and dating em to make them feel good.,1
Its like fighting demons every day when you wake up.,0
"if you are 25 years old it,s not ok, but if you are 80 years old.........",0
Maybe I just liked my BF to much.,0
"Once a snake, always a snake.",0
There are lots of good single guys.,1
your really too young.. you must be focusing on your studies.,1
its a matter of making the move to get things fix.,0
(pause for some seconds) -a stupid question about something you both like.,0
you can not read an answer to find that ifo out you have to ask her that  question.,0
or is she sum 1 ur wanting 2 talk 2?,1
I hope i always have boyfriends and girlfriends.,0
you are assuming that all girls are the same.,0
Funny cuz I have that problem but I try.It helps some though.,0
I don't do anything for sex.,1
Alot of people have the time off!,0
I asked her how she liked being teased and she said she loved it!,1
"SIZE DOES MATTER, IM TOO BIG AND SO IT HURTS THE GIRLS, I HONESTLY WISH I WAS SMALLER.",1
"Don't be hard on yourself, there's lots of time to get serious later",0
it is shorthand for a threesome...female guy female...lots of fun too,0
"There's definitely no age limit...if you find true love when you're young, then that's awesome!!",1
An emotionally broken man finds it impossible to come up...,0
be your self and if thats no good he wasnt the right man for you.,0
Be romantic.....not the 'hey I got ya sum flowers' kinda thing.....lol.,0
So I suppose God thinks animal-luvin is okay!,1
When its on a fella dat can pull it off its great!,1
cause there idoits never trust them but if there yur parents or brother sure,0
Just be yourself...go out & have fun together.,0
36 IS NOT TO OLD MY SISTER IN LAW IS 40 AND HAS ONE.,0
Is two dozen twice as nice or is it just overkill?,1
you shouldn't let him cnotrol you.,1
if hes cheating and your cheating its not worth it.,0
can be able to catch someone's attention,0
(not to be confused with dependant on him to support you!),0
pick the one u wood regret not being able to c the most.,0
Trying to ask for stuff on the net!,0
You'll know right away if this is gonna click.,1
if u don't go for no 2...,0
"im a guy, yes, yes that is.",0
"one, and make it very pretty",1
But do you really want a cheater back??,0
He just asked EVERY GIRL that he was WILLING to go with till someone said Yes,1
But sont be toooo quick to rush it,1
"He shouldn't but he is, and ya have to deal with that.",0
imagine the boobs when the woman is in her seventies.,0
No way not in that situation......my advice is to go on with your life and find someone closer.,1
"don't do that to yourself, him, or her.",0
I hope you get caught on asking that question...,1
H E L L O :),1
i had a friend swoop in on my ex the night we broke up.,0
"Remember who you married, and not the things that aren not important (like leaving the seat up, etc.)",1
Probably he was makin' both of you.,0
just get near him and be agressive and figure out what is wrong with him.,0
Girls: I want him 2 hint it but then i would go and tell him.,1
"just go with what you've pictured in your mind, i'm sure she'll love it!",0
"Is it in their name, or his?",1
because most people are having sex more often than they travel,1
there are lot of people feel ok even to exchange partners,0
if you are able to do that .,1
I have an 18 months old..so i know!!,0
Well if he allways stares at you alot there's a start.,1
Maybe we are just to picky.,0
What is she willing to do for you?,0
If not then go for it all the way but except what ever come from it...,0
"SOMEONE WHO WILL LOVE THEM FOR WHO THEY ARE, NOT CRITISIZE THEIR LOOKS OR ANYTHING ELSE.",0
I play hard to get i guess..,1
you know she wont be obsesive or anything like that.,1
But if she will start justifying then?,0
"show him that your more fun than pool, or join in with him unless its not yur thing.",0
so to save you self some missery i wouldnt go but its all up to you.,0
Girls like guys that are romantic.,0
"and fot the other gilr who is also worry, pls do not.",0
unless your into hurting people then go with the virgin.,1
FIRST BECOME ARACNIA AND THEN JOIN LINKEDIN OR DOOSTANG...,1
its nothing u can do but deal with it or leav,0
and would you mind having a threesome you your boyfriend and me,0
